Date,test_year,LONG ONLY,SIGN MOMENTUM,MACD MOMENTUM,DMN-SHARPE,DMN-AVGRET
2016-03-30,2016,-0.0014929250974828633,3.276452769184737e-05,-0.0009154563068114363,-0.0003076912938287823,-1.878179664971142e-05
2016-03-31,2016,0.0044108894636480855,0.0016849192614406482,0.0031650724250358924,0.0005926975770432601,-0.0010741999961056724
2016-04-01,2016,-9.651662710527325e-05,-0.0031899032849570935,-0.0007052555526202172,-0.00026108190624283075,1.4776211635465418e-05
2016-04-04,2016,-0.006016680671526277,-0.002422748258532798,-0.004692912917319899,-0.0008898140727174068,0.0003950262137277471
2016-04-05,2016,0.0067112521455849556,0.0035104653795096827,0.005470360214967371,0.0010491459199713335,-0.00012521269598708245
2016-04-06,2016,-0.011585912242071547,-0.004841019394010644,-0.009372691707540987,-0.0032796512197226916,2.9358357879445956e-05
2016-04-07,2016,0.0032374280550332185,-0.0011922137124410416,0.002727531424029698,0.00039218648568875445,-5.093554253906104e-05
2016-04-08,2016,-0.0012183803850851264,-0.0011792946706319913,-0.001318610639071067,-0.00043474595979997176,4.020803745086349e-05
2016-04-11,2016,0.006012171278835372,-0.003728304691945089,0.00475584569505522,0.0011273751897620302,-7.011479148442717e-05
2016-04-12,2016,0.006189578785132734,0.0015576141846071114,0.0050543286232574034,0.0016752134221620675,-2.7959728641345856e-05
2016-04-13,2016,-0.0016422422570390248,-0.0018115783252911212,-0.001355021802186624,-0.0004310536241562522,-6.969333276784694e-06
2016-04-14,2016,-0.0028874253416363337,0.0035642662572517407,-0.002070600656644872,-0.0003182866135708132,3.738654999318168e-05
2016-04-15,2016,0.0017258357698847974,0.005908112030752987,0.0019212755679416708,0.0010968179464802118,1.267459654201527e-05
2016-04-18,2016,-0.0029953353037668324,-0.001411270208725458,-0.0020230671321241223,-0.0006875830134225793,-5.277574547597985e-05
2016-04-19,2016,0.0020558750564809653,0.0014128877024249646,0.0013317771414653675,0.00020338332974172168,6.89396213742899e-07
2016-04-20,2016,-0.0048390159761123415,-0.0013993126042888308,-0.0034213518158654373,-0.00108549068449859,1.5348878174702867e-06
2016-04-21,2016,0.027740182027232545,0.02861541766846675,0.015594330205111712,0.003980017775485679,0.00040708425608493065
2016-04-22,2016,-0.0029975261960784234,-0.0011525186685737408,-0.0015029448995380074,-0.0010489036056541654,-0.0002367361142724231
2016-04-25,2016,0.0011973833968138888,0.0034866403857386928,0.0015153033638966459,0.00027267332750934665,-8.809160804479172e-05
2016-04-26,2016,-0.010206344481704648,0.010679240649704245,-0.0018259992325853308,-0.0007364959279900693,-0.0005133027363159651
2016-04-27,2016,-0.010602513630528746,-0.0025205118144320886,-0.0053424311075359835,-0.0018866752105242291,6.5408227811187e-05
2016-04-28,2016,-0.002511329592790501,0.00045714718023217357,-0.0003996555201564492,-0.00020427141607702785,-7.868987057608125e-05
2016-04-29,2016,0.004548350365305452,0.004827524979218592,0.004045606475626377,0.0009776653939565397,-0.0002637160663895633
2016-05-02,2016,-0.0032646340674734138,-0.007639581682694535,-0.005881149914494487,-0.0015955300225086568,0.00018871153435970575
2016-05-03,2016,-0.004173108748841602,0.001760417913801516,-0.0012080584966578617,-0.0006321962014715675,-0.00023910138390525695
2016-05-04,2016,-5.5498543781863305e-05,0.0026043004388463273,0.001966610470523777,0.00023371399606649288,-0.00017730161522789295
2016-05-05,2016,0.0018136896321536962,0.0033331083425381528,0.0022732245670589795,0.0006519347273480447,-3.6865656094390914e-05
2016-05-06,2016,0.0006654810807593586,0.0004564047651507742,0.00021197287909091288,0.00019509132590281742,2.916943656641097e-05
2016-05-09,2016,0.00795604270117868,-0.001598266196977582,0.003537712237233978,0.002001239279565936,0.0002307672306780145
2016-05-10,2016,-0.004805033716703818,-0.0020847090006469375,-0.0011841343391241065,-0.0012902752523596345,-0.00031775538143335416
2016-05-11,2016,-0.003982140069621692,0.0027816270679612547,0.0021981327485441063,-0.0003837361507893249,-0.0005470910104455033
2016-05-12,2016,-0.0017002235922520402,-0.0022698664521257736,-0.0013373465505745852,-0.00044834957216042474,3.0608136590243946e-07
2016-05-13,2016,0.011462559729463266,-0.005255161432381515,6.258643276116187e-05,0.0016216182820750426,0.0009806600994052754
2016-05-16,2016,-0.0055858335926640985,0.0010674094687199574,-0.0029700043355797515,-0.001812024832362662,-0.000220632378014266
2016-05-17,2016,0.0033844643050625575,8.904672850992612e-05,0.00012779288091667083,0.0005383002060801838,0.0002343946275060137
2016-05-18,2016,-0.0035465218149633177,-0.00042764123009205596,-0.0016562129745360246,-0.0009414971977747783,-0.0001320457854371364
2016-05-19,2016,0.0060176961865995235,-0.0008351856391965655,0.0015201706773082916,0.0011143616398456523,0.0003029699217386101
2016-05-20,2016,0.0022451519563821713,-0.0004973790961737893,-0.0009689627422237436,0.00027551123288640676,0.0002566915577846532
2016-05-23,2016,0.012888489790403735,0.0005467021683836963,0.0050465210977199745,0.0030384545756649657,0.00047244167027009885
2016-05-24,2016,0.004347149911185443,-0.0006739663592546406,-0.0012307853408044956,0.0008564871584188445,0.0004814010606445948
2016-05-25,2016,0.0020956158578007665,-0.00014279250413515483,0.00010273940813675296,0.00039210440328573006,0.00015199947569466906
2016-05-26,2016,0.0044261026182840085,0.004596987072201957,0.0037963822350097908,0.0013729757308834853,-2.550563374537647e-05
2016-05-27,2016,-0.0026799039663548247,-0.0012601255169715022,-0.001171998930516034,-0.0007216718981098018,-3.6888762954928174e-05
2016-05-31,2016,-0.0014303662153464568,0.0027074236275660135,0.0011947643828282791,1.1914600615128888e-05,-0.00012674286498834847
2016-06-01,2016,-0.001338255458282687,0.0008882436337017603,0.0001429542673745945,-9.89861358727259e-05,-5.56688426996715e-05
2016-06-02,2016,-0.003964055447453871,-0.0045784604741583084,-0.0032892118046668715,-0.0013313892609925927,0.00021947817488109282
2016-06-03,2016,0.006102145005509057,0.0038898624305689867,0.003895835635213952,0.001371145392610755,-1.6172014842100893e-05
2016-06-06,2016,0.00035308227659615197,-0.0008999543769008067,-0.000251949445414152,-5.626587756131499e-05,0.00011944523158886402
2016-06-07,2016,0.0008792175507938988,0.001164365364527228,0.0009089149800521391,0.00028736470527560454,-4.0294985788464975e-05
2016-06-08,2016,-8.526753336688135e-06,-0.0022977922647377568,-0.001227947379251591,-0.0003283266555921567,0.00014747911860375857
2016-06-09,2016,-0.008132458742020466,-0.005473849078541031,-0.005273573078981271,-0.002115858092966473,8.928079393878163e-05
2016-06-10,2016,-0.004691442036485333,0.00023445485169361086,-0.0010441914644305067,-0.0004541664943202183,-0.00013896523153924883
2016-06-13,2016,-0.0005118463927342263,-0.0009142871862841018,-0.0007114089283628646,-0.00011022587251447965,1.8757056961744986e-05
2016-06-14,2016,-0.0006901317203435032,0.00039944459818490346,0.00012293738561099576,-6.54535873178076e-05,-6.157927653762177e-05
2016-06-15,2016,0.004942588740848423,0.003519305549406747,0.003046794537426089,0.0013503193391085984,5.7554494646873725e-05
2016-06-16,2016,-0.004510100097814107,0.0032774684789977707,0.003044296639503491,-0.0004131179218120753,-0.0004067168298098903
2016-06-17,2016,0.005804909007477852,0.001930047525667767,0.002317296314199007,0.0009090791498741779,8.491233843827247e-06
2016-06-20,2016,0.008369624759106641,0.005429447975311066,0.0035331635944322506,0.0024182168070359137,0.00013466268757453568
2016-06-21,2016,-0.01488595603075093,-0.013601363063212675,-0.008920555789037733,-0.005119976708109416,-5.539161225741079e-05
2016-06-22,2016,0.010611943197652437,0.008610264046248994,0.005042457104640977,0.0018568936555654315,6.295630129329306e-05
2016-06-23,2016,-0.0259743341023215,-0.01608086791037118,-0.010351864499158621,-0.007764269499810723,-0.0008923909866739605
2016-06-24,2016,-0.010132956767702327,0.0038055685847466015,-0.001725503241123339,-0.0008182046644012262,-9.701370500987637e-05
2016-06-27,2016,0.01275764620550289,-0.001723176529289969,0.0012448213096107673,0.0015681296144270354,0.0004847073327110007
2016-06-28,2016,0.00824554687072642,0.005319367933610085,-0.0010201277152940926,0.0022979741615955316,0.0006832521689113358
2016-06-29,2016,0.007241193611957188,0.0029817703422474542,-0.0014963353893805839,0.0018763613710103448,0.0014713512167776818
2016-06-30,2016,-0.00018910812102251694,-0.001206348060247707,-0.0007545734741077743,-0.00016152728783770765,7.496525244239628e-05
2016-07-01,2016,-0.004913084048140399,-0.0017165292262965952,-0.00019928766348707141,-0.0009805908979063506,-0.00021600387630671712
2016-07-05,2016,0.0036369629079083432,0.001681401199622917,0.00042799147114406415,0.00060535239464937,0.00011961058780885267
2016-07-06,2016,0.0003865522963741405,-0.0011089775591150456,-0.0007439895985298554,-5.4263133242643886e-05,7.918655124621054e-05
2016-07-07,2016,0.007962290656409257,0.005235450090675385,0.0017250939947708432,0.0018115813548844392,0.0002637668164404666
2016-07-08,2016,0.001149930744370612,4.142599228700711e-05,-0.0003179535797449548,0.0002570773334682329,0.00012784436174841248
2016-07-11,2016,0.004214226471492871,0.002567943917501644,0.0019439842750903422,0.0011742573200003508,4.2380523839688767e-05
2016-07-12,2016,-0.001783464995743976,0.0002951054157882578,2.06810750687828e-05,-0.0003527224945081216,-8.282524935629266e-05
2016-07-13,2016,0.006276002700089537,-0.001119811053913679,0.0003467841272959683,0.0010513394153737147,0.00027473607132074855
2016-07-14,2016,-0.000404884926692494,-0.0003679789159102696,-0.0004175642060868321,-0.00015448044591545254,1.85931629712634e-05
2016-07-15,2016,0.00579274519328917,0.0018522261925003386,0.0026314162606231855,0.0015034854720945346,-6.270593341687204e-05
2016-07-18,2016,-0.0009875731294054738,-0.0011370353766324674,-0.0009424083670475858,-0.0003679917818625852,4.745403556998029e-05
2016-07-19,2016,0.0022233681986926985,0.001881568949860956,0.001609356098787327,0.000650370384047849,8.276505966129406e-07
2016-07-20,2016,-0.006945699736664049,-0.004900895485945179,-0.0044930456173815185,-0.002115400613309441,1.3314590870965848e-05
2016-07-21,2016,0.0079070652458735,0.010931338468140817,0.007379448675742781,0.0025309964304326945,-0.0004663019836473536
2016-07-22,2016,0.0018406724048835818,0.007111715270962913,0.004398434265391866,0.0014455934414104685,-0.0003374909113041806
2016-07-25,2016,0.0014036918337015486,0.004102798456071216,0.002316386225086262,0.0007968459944888662,-0.0001591281133467993
2016-07-26,2016,0.011866718434586802,-0.013900735658242503,-0.0029386454891918916,0.0005686484360266768,0.00089101139410267
2016-07-27,2016,0.002913929301460665,-0.0009344967776091132,0.0007824711082046982,0.0009941460616910256,0.00016166542145744757
2016-07-28,2016,-0.0004440774625245412,-8.594056940841219e-05,-9.872035141776344e-05,-0.00012611367842857207,-5.762464895116926e-05
2016-07-29,2016,0.000741384539309939,-0.004415511502212275,-0.0002982088008881243,-0.00029595682663701274,0.0001312604278064898
2016-08-01,2016,-0.009390189887115557,-0.00506015865520606,-0.006041058056003195,-0.0030429192181256727,4.805588507454427e-05
2016-08-02,2016,0.0040479477168021815,0.0003890810014611488,0.002496584791105034,0.0006858413063120636,-3.2894759807912626e-05
2016-08-03,2016,0.0023278206898839026,0.00210500022696723,0.001552971617800152,0.0007816340739247418,-7.970025034092472e-05
2016-08-04,2016,0.009189548122470342,0.004634120148697112,0.00600359234525938,0.0027329712127091552,-3.5138035316208536e-05
2016-08-05,2016,0.0005895353733918303,-0.0019049846508793023,0.0005776620913760302,0.00015076208096768728,-8.674723215352511e-05
2016-08-08,2016,0.0009315346834489513,-0.00030955213148866993,0.0006140628802936273,0.0002639718261417932,3.7200630726071655e-05
2016-08-09,2016,0.0003969024607937805,0.0027104249844893805,-0.00027240135131175965,0.000225891365259054,0.00018616418999224977
2016-08-10,2016,0.003834759818950793,0.004038001267155233,0.0030582600809723804,0.001361308111818207,-5.028669214557607e-05
2016-08-11,2016,7.178803365298034e-05,-0.0006661784870185066,1.4725299262831034e-05,-9.205054062993968e-06,-0.00011562906006725969
2016-08-12,2016,0.0042614862056094575,0.0003685886211498361,0.00362553225530208,0.0013608984264832735,-0.0002464006652561368
2016-08-15,2016,-0.003644127114329922,-0.0033453710148838196,-0.0031215606554828423,-0.001283458952708338,0.00014634652611320294
2016-08-16,2016,-0.0019621431418420793,-0.0014761921589519075,-0.0017135450384966767,-0.0006578595020193742,7.902371732400829e-05
2016-08-17,2016,0.004993599590096048,0.0054259738544445,0.004199009393290708,0.001699835321051871,-0.0002727779999447119
2016-08-18,2016,0.0033576911623013793,0.0024783760540989007,0.0026910513834519654,0.0011816271248686484,-0.0003878718620806872
2016-08-19,2016,-0.0017738533414090798,0.0009334080941810259,-0.0015488904132531453,-0.0005542170712989749,8.086813195827937e-05
2016-08-22,2016,0.0035694287111935953,0.003519428711193595,0.0030284322112901782,0.001186907350220408,-0.00012443899171080483
2016-08-23,2016,-0.004766635082515227,-0.004766635082515227,-0.0039083047778221405,-0.0016653813658485726,0.0002788181631463839
2016-08-24,2016,0.00028633144724638285,0.00028633144724638285,0.00022889063935998714,0.0001659621209156216,-5.5267803364294194e-06
2016-08-25,2016,0.00035843307447867845,0.0024420425564392724,0.0001795054867270669,0.00025324707237461564,-0.00013438670044901732
2016-08-26,2016,0.0015802728582131542,0.0019936598530357276,0.0012430504422940073,0.0005591079368840268,3.722159440878016e-05
2016-08-29,2016,-0.0033544754006927745,-0.00048076411197117176,-0.0027680052965160453,-0.0010588119698232497,4.375416580033419e-05
2016-08-30,2016,-0.0009178865774656407,-0.0012740043309710622,-0.000537935857670604,-0.0003583705583345833,6.509807140088377e-05
2016-08-31,2016,0.002017769658766324,-0.0002613307341879664,0.001760244481214094,0.0005824414902775275,-0.00025003987817537337
2016-09-01,2016,0.006191593153041022,0.0025446885055936674,0.004791149874704553,0.0020443577369901643,-0.00013421276969412935
2016-09-02,2016,-0.0002474260421821404,-0.00013804500867896602,-0.00030927390523661363,-9.321668993006785e-05,0.00013770759315816277
2016-09-06,2016,-0.003678595422294582,-0.006125290395743851,-0.0029905469903928443,-0.0014593791822785681,0.0004446867475563515
2016-09-07,2016,-0.013520224778145976,-0.0029088709957980187,-0.010826437132706911,-0.00448172126469173,0.00040726354490078345
2016-09-08,2016,-0.022363002995397636,-0.01380921586068878,-0.016859450584735654,-0.006469134718492431,0.0003706325457760702
2016-09-09,2016,0.011144726758002993,0.0030001927399229897,0.006478838158853424,0.0010803636536785555,-2.2742477679248485e-06
2016-09-12,2016,-0.005307842356392279,-0.013697985919131184,-0.0029347150006971,-0.0020320313642792375,-1.711003764883501e-05
2016-09-13,2016,0.008683465631086473,-0.0034081356914943527,0.004156880174681006,0.00296131313458306,0.0002959914241043199
2016-09-14,2016,0.010049044269875289,-0.0007250748708564243,0.005415478615544033,0.003269675254828384,0.0004213377177060627
2016-09-15,2016,-0.003217259215621304,-0.001526649271564013,-0.0016027575773625757,-0.0011213336826477716,-0.00013889866730702847
2016-09-16,2016,0.0008651753293493289,0.000815175329349329,-0.0009528982714385428,0.0003996965254917089,9.106319751240056e-05
2016-09-19,2016,0.002110098653604027,0.002110098653604027,0.0007064320665313153,0.0007213239514450902,8.956813669150744e-05
2016-09-20,2016,0.019954553422701752,0.019959038257829752,0.006506368065698029,0.006736276341533825,0.0008761856196404324
2016-09-21,2016,0.0043418238384395225,0.004291823838439523,0.0020157637814965574,0.001381103716371116,9.583344825005443e-05
2016-09-22,2016,-0.0033774854273571713,-0.0033774854273571713,-0.0034322216054525315,-0.0010377322803124846,-2.2522845386836278e-05
2016-09-23,2016,-0.004618406610151974,-0.005143606899494417,-0.0013818894245049673,-0.0014614296824544632,-2.4194652780932132e-05
2016-09-26,2016,0.007626872837743829,0.007030909726960188,0.004172122632161721,0.0022641694638204854,-0.00019231450551451237
2016-09-27,2016,0.00296948076189597,0.0029194807618959703,0.0016329049730670815,0.0009111958459846515,3.3079058252583814e-05
2016-09-28,2016,-0.007051275344065698,-0.007051275344065698,-0.0049482778777759535,-0.0022997534791514927,0.0001227958086454205
2016-09-29,2016,0.006823626522438317,0.006823626522438317,0.0035775287833271934,0.0016713776234783043,-0.00010092139893149873
2016-09-30,2016,-0.0013179904556034502,-0.0013179904556034502,-0.0009667123157593883,-0.0004388341893117517,0.0001402747212213904
2016-10-03,2016,-0.0008294600891826876,-0.0008294600891826876,-9.652586268121073e-05,-0.0003032662091750447,-6.389338791579896e-05
2016-10-04,2016,0.00040808859419616344,0.00040808859419616344,-5.7658410367581424e-05,-5.3566718627500506e-05,7.261498534158887e-05
2016-10-05,2016,0.002824029180867336,0.002824029180867336,0.0020500391541063948,0.0008866520311461684,-3.840428725143097e-05
2016-10-06,2016,-0.0026596496229664016,-0.0026596496229664016,-0.0015085940902919942,-0.0009285204490930247,-3.33140691634651e-07
2016-10-07,2016,0.006625419143964051,0.006625419143964051,0.004525090101979323,0.0019903057688916465,-3.4208565958160526e-05
2016-10-10,2016,-0.009934032009082699,-0.009934032009082699,-0.00547586261892074,-0.0035056092267383805,5.725964589108724e-05
2016-10-11,2016,0.0042495657753690835,0.0042495657753690835,0.0029705359094336433,0.0012364904821159318,-0.00015427116423430954
2016-10-12,2016,-0.0029671281275221403,-0.0029671281275221403,-0.0015179357534482857,-0.0010009509661380585,-8.415226414691459e-07
2016-10-13,2016,0.0035277064218733572,0.0035277064218733572,0.0020443181721288713,0.0011545432970845625,-9.671341539617783e-05
2016-10-14,2016,-0.0026386571138896893,-0.0026386571138896893,-0.00100110895319581,-0.0008461622932111059,-2.9323900108071144e-05
2016-10-17,2016,0.00413657108643743,0.00413657108643743,0.00123796112681152,0.0011467250629821932,4.803473520098772e-05
2016-10-18,2016,0.0006922994841427911,0.0006922994841427911,-0.0003719757323243171,0.00025904726102665774,6.73195553157338e-05
2016-10-19,2016,0.00219539921234454,0.00219539921234454,0.0015973640084825543,0.0008144093355686089,-0.00014156909651337084
2016-10-20,2016,-0.004926579964965103,-0.004926579964965103,-0.0032043958342719073,-0.0017454605140806315,0.00011866041506808948
2016-10-21,2016,0.011252846390973173,0.011252846390973173,0.006335955642021896,0.003628600390145904,-0.00018497803275433543
2016-10-24,2016,0.0012653441163830903,-0.0008777393230392451,0.0012881313434045555,0.00048573844069315584,3.275160353160365e-05
2016-10-25,2016,-0.008883995956910475,-0.008933995956910475,-0.0066916590851307965,-0.0029040828099786697,0.00016713145844511693
2016-10-26,2016,-0.005908636683416481,-0.005908636683416481,-0.003971270704474415,-0.001603729353996308,0.00010564244364717376
2016-10-27,2016,-0.0007614397120248005,0.0018107219560532586,0.00011672341438930095,-5.7011862191327814e-05,-0.00010367767975749224
2016-10-28,2016,-0.0001947855927805269,0.0004366083108880061,-0.00012783377208105382,-5.197198943092117e-05,-7.78707642222566e-06
2016-10-31,2016,-0.008859927826638848,-0.0015414145445178152,-0.0038918408304952586,-0.0028489661101567297,0.0003165362268328542
2016-11-01,2016,-0.0068984185490937626,-0.007253110702343351,-0.0028597329058272386,-0.0019193204291989266,-6.649814419521644e-05
2016-11-02,2016,-0.00319932860654859,0.003141994241005939,-9.414652596363812e-05,-0.0007449834256199309,-0.00027489384656504984
2016-11-03,2016,-0.005305095141011357,-0.0017273176191144165,-0.0020929169305612273,-0.0014577327677045998,-0.0001508294491754044
2016-11-04,2016,0.020206946249396188,0.014435256687860132,0.0002762155803379849,0.005011543850764981,0.0011822995634039732
2016-11-07,2016,0.0025675459680610992,0.00023529826434774172,-0.0005243520651451361,0.0008952913464442791,0.0002502065117757616
2016-11-08,2016,0.0017766309589562817,0.002426678021434845,-0.0020441030555371975,0.0004912274414014451,0.0002738251160680083
2016-11-09,2016,-0.017613655401076487,-0.006252111756413735,-0.007865941990996017,-0.0057206315486114405,-0.0003547438915510753
2016-11-10,2016,0.0033764614652815384,0.0011221078979544458,0.000997665376184766,0.0008095971254491304,-1.0597065241619135e-06
2016-11-11,2016,-0.005763890158170375,0.0038713280236730304,9.067971305385338e-06,-0.0016150877876404243,-0.0005229402492591069
2016-11-14,2016,0.00882654398809308,0.003962072926516586,0.0014758988678388843,0.002020008540366926,0.00045453621335981133
2016-11-15,2016,0.010963473220429785,0.0011354155961015892,0.0010928173390899374,0.0037035433577298923,0.0006289983546934139
2016-11-16,2016,0.010399558627479625,0.01052527957783993,0.004536015439277466,0.0034909991235501396,0.00031771013495834026
2016-11-17,2016,-0.0004035561760180836,-0.000755226113909685,0.0005739413905674112,-0.00013894906238161824,-0.00011000195639557516
2016-11-18,2016,0.007880583981506203,0.0024579398465556764,0.002941766934586761,0.0021779360904966337,0.00029452668487644156
2016-11-21,2016,-0.0014358585226858787,-0.0016586134342496056,-0.000941913545048824,-0.0005004818758763094,5.739046812113382e-05
2016-11-22,2016,-0.0017941468832097733,4.9037530789830855e-05,0.0005672527992601645,-0.0003352348060792362,-0.0002187469891050155
2016-11-23,2016,0.0035525565359947222,0.0017072768106611,0.0011735606563999731,0.0008031961760099904,0.00016534299292993997
2016-11-25,2016,-0.0026755382272872596,-0.0019438139315957285,-0.0013667764585827086,-0.0008630644274972084,-0.00011687526216666432
2016-11-28,2016,0.002002222680728691,0.0023747559629580086,0.0012382261848899994,0.0005696120515340605,-1.544195637553523e-05
2016-11-29,2016,-0.006594222981524383,-0.003354627683844883,-0.001491179261554338,-0.001925024132517121,-0.000352775640049874
2016-11-30,2016,-0.012633220578931272,-0.009023031614210643,-0.0041425786757126664,-0.002668696678966396,0.0011554758532713295
2016-12-01,2016,0.002253173491287089,0.0007922836885376185,0.0009390793247818399,0.000469197129273665,-0.0003044718329438069
2016-12-02,2016,0.005890709837969155,0.008736862843530839,0.0019537200906183114,0.00143365271579418,-0.000640395999728382
2016-12-05,2016,0.00730945664673723,0.004227612049485652,0.005804053118278191,0.0022516212763611654,-0.001223120183514202
2016-12-06,2016,0.010994221881906827,0.007027247368686254,0.004404653651527385,0.00288497780813315,-0.0011611966918605148
2016-12-07,2016,0.007779318225441135,0.0037959769544885992,0.004249644895458851,0.0025840415069823142,-0.0012692919675377852
2016-12-08,2016,0.007040340152480331,0.00038221044751271657,0.002002415797699644,0.00198993346852642,-0.0007258763400522005
2016-12-09,2016,0.0016647394216979684,0.003960300815408417,0.00010475316656787713,0.0004890372717524364,-0.0004097954468163257
2016-12-12,2016,0.006976960901454717,0.006926960901454717,0.002393363721824343,0.0017114107853272653,-0.000753658761717994
2016-12-13,2016,-0.0038115273209180078,-0.0038115273209180078,-0.0023104510972455096,-0.0013262972844526515,0.0006758742004561555
2016-12-14,2016,0.003197998820014764,0.003197998820014764,0.002278382133214307,0.0010811482807934975,-0.0008045806697995597
2016-12-15,2016,-0.0042931472632035785,-0.0042931472632035785,-0.0012026268441247719,-0.00100313452245865,-0.0011423132938791474
2016-12-16,2016,0.006763210738472698,0.006763210738472698,0.0023654987566992486,0.0015205015658665698,0.0017196466280385693
2016-12-19,2016,0.00601887816497532,0.00601887816497532,0.0027773983314635046,0.0019694967826662654,0.0014503082776771822
2016-12-20,2016,-0.0015957414137921146,-0.0015957414137921146,-0.0007858630572835127,-0.0005008895909878504,-0.00041228855490179
2016-12-21,2016,-0.0028717441888873375,-0.0028717441888873375,-0.001882532857192199,-0.0007369648701729241,-0.0008261701000145728
2016-12-22,2016,0.0014851236111912884,0.0014851236111912884,0.0009099356877824525,0.00039346470024885223,0.00040242433120019007
2016-12-23,2016,0.005072612446819821,0.005072612446819821,0.002690505565274775,0.001719875226081887,0.0012208481478124655
2016-12-27,2016,-0.00950744632957138,-0.00950744632957138,-0.004673453090197501,-0.002973720632028678,-0.0024432270774484635
2016-12-28,2016,-0.00010740708298124726,-0.00010740708298124726,-9.04717148922238e-05,4.292812031195529e-06,-4.329574296213057e-05
2016-12-29,2016,-0.006143117830479442,-0.006143117830479442,-0.0034484507037883085,-0.0018535429126985805,-0.001588290366361022
2016-12-30,2016,0.005483879459533529,0.005483879459533529,0.0032689976082675813,0.0016563633918674691,0.0005357790650261764
2017-01-03,2017,0.0035507584542198893,0.0035507584542198893,0.0016715755348996476,-0.0007864256026742528,0.0009179705674118275
2017-01-04,2017,0.00330361874357128,0.00330361874357128,0.00021519077663767868,-0.00032848981974256913,0.00113052400662069
2017-01-05,2017,0.009314951403056562,0.009314951403056562,0.004239314873648521,-0.0011617742631427974,0.0026166400676893185
2017-01-06,2017,0.002303388375598379,0.002303388375598379,0.0015071848003971823,-0.0003842469032878783,0.0006306542425103968
2017-01-09,2017,-0.0006078478810236146,-0.0006078478810236146,-0.0002639464639187297,0.00014374398434314342,-0.00015645723121782178
2017-01-10,2017,0.0025208207880540396,0.0025208207880540396,0.002306465471529062,-0.0005380522504238791,0.0007776438971816446
2017-01-11,2017,-0.005674930487368308,-0.005674930487368308,-0.003960500589853308,0.0017061820902698926,-0.0013788214446099896
2017-01-12,2017,-0.0006611099810221513,-0.0006611099810221513,-0.00040468878624494713,0.00024271779102966374,-0.00018453358569904397
2017-01-13,2017,-0.005506143688604179,-0.005506143688604179,-0.0028096953564714184,0.0018134770156158497,-0.001278842200110101
2017-01-17,2017,0.002952148434263776,0.002952148434263776,0.0022686390332051936,-0.00080555279551949,0.0008057175888773118
2017-01-18,2017,-0.0010013828413813878,-0.0010013828413813878,-0.00030533006311736,-0.0007226026475647875,-0.00020271267442072992
2017-01-19,2017,0.003915160300880741,0.003915160300880741,0.0033712226147856903,0.0023440167110821836,0.0010383362182982635
2017-01-20,2017,0.0005615509958837646,0.0005615509958837646,4.2664396193091555e-05,0.0003692389892362573,0.000208454661330022
2017-01-23,2017,0.012025660386639206,0.012025660386639206,0.008182376456868062,0.007641986369701542,0.003258725002457625
2017-01-24,2017,0.009117272751138663,0.009117272751138663,0.008157005477736276,0.0061259415492061825,0.002377613816149034
2017-01-25,2017,-0.00177255409286986,-0.00177255409286986,-0.002109480508319736,-0.0012077369794343757,-0.00042372076816514807
2017-01-26,2017,0.0023339053675043705,0.0023339053675043705,0.0015421080429226185,0.001339704842071366,0.000667310027575481
2017-01-27,2017,-0.004460991497944809,-0.004460991497944809,-0.0033906083914202667,-0.0025863236274053314,-0.0010763360858164854
2017-01-30,2017,-0.0031654960064507894,-0.0031654960064507894,-0.002018742297831129,-0.0020723355251106622,-0.0008322302832307302
2017-01-31,2017,0.029810371851025703,0.029810371851025703,0.02210728894177567,0.01973408377903653,0.005177499418351406
2017-02-01,2017,0.0006301208550906775,0.0006301208550906775,0.0003192061599510761,0.0003428218184198981,0.00014115712124543382
2017-02-02,2017,0.008013214209919555,0.008013214209919555,0.006202664156421485,0.0049578921708280654,0.0018421816571719742
2017-02-03,2017,0.005904624121790743,0.005904624121790743,0.0054065571843092755,0.003949803854822293,0.0013825275573146635
2017-02-06,2017,0.0014506266220402403,0.0014506266220402403,0.0010213761956400155,0.0008192753083063985,0.0003355422665541958
2017-02-07,2017,0.004748941257729322,0.004748941257729322,0.00356485293168615,0.003016603621886303,0.0010334807361787439
2017-02-08,2017,0.0036612250570005897,0.0036612250570005897,0.0022713980578057237,0.002120039008863873,0.0007770799462420908
2017-02-09,2017,0.003041195958098957,0.003041195958098957,0.0019084719698160878,0.0019294603281828657,0.0006417518515860335
